0.9803921568627451,0,0
2.941176470588235,2,0
4.901960784313725,1,0
6.862745098039215,11,0
8.823529411764705,140,0
10.784313725490195,260,0
12.745098039215685,363,0
14.705882352941176,394,0
16.666666666666664,427,0
18.627450980392155,652,0
20.588235294117645,833,0
22.549019607843135,1117,0
24.509803921568626,987,0
26.470588235294116,866,0
28.431372549019606,824,0
30.392156862745097,756,0
32.35294117647059,744,0
34.31372549019608,797,0
36.27450980392156,698,0
38.23529411764706,717,0
40.19607843137254,687,0
42.15686274509804,660,0
44.11764705882352,695,0
46.07843137254902,623,0
48.0392156862745,652,0
50.0,635,0
51.96078431372548,601,0
53.92156862745098,540,0
55.882352941176464,458,0
57.84313725490196,455,0
59.803921568627445,475,0
61.76470588235294,416,0
63.725490196078425,441,0
65.68627450980392,387,0
67.6470588235294,365,0
69.60784313725489,355,0
71.56862745098039,315,0
73.52941176470588,306,0
75.49019607843137,267,0
77.45098039215685,241,0
79.41176470588235,285,0
81.37254901960785,251,0
83.33333333333333,239,0
85.29411764705881,221,0
87.25490196078431,192,0
89.2156862745098,221,0
91.17647058823529,203,0
93.13725490196077,220,0
95.09803921568627,186,0
97.05882352941177,187,0
99.01960784313725,218,0
100.98039215686273,184,0
102.94117647058823,152,0
104.90196078431373,162,0
106.86274509803921,148,0
108.8235294117647,160,0
110.7843137254902,125,0
112.74509803921569,140,0
114.70588235294117,153,0
116.66666666666666,140,0
118.62745098039215,142,0
120.58823529411765,127,0
122.54901960784314,133,0
124.50980392156862,113,0
126.47058823529412,106,0
128.4313725490196,116,0
130.39215686274508,114,0
132.35294117647058,125,0
134.31372549019608,104,0
136.27450980392155,99,0
138.23529411764707,115,0
140.19607843137254,106,0
142.156862745098,111,0
144.11764705882354,91,0
146.078431372549,110,0
148.0392156862745,112,0
150.0,115,0
151.96078431372547,110,0
153.921568627451,120,0
155.88235294117646,116,0
157.84313725490193,97,0
159.80392156862746,122,0
161.76470588235293,108,0
163.72549019607843,125,0
165.68627450980392,154,0
167.6470588235294,179,0
169.60784313725492,212,0
171.5686274509804,184,0
173.52941176470586,224,0
175.49019607843138,162,0
177.45098039215685,116,0
179.41176470588235,88,0
181.37254901960785,56,0
183.33333333333331,47,0
185.29411764705884,29,0
187.2549019607843,30,0
189.21568627450978,34,0
191.1764705882353,31,0
193.13725490196077,25,0
195.09803921568624,35,0
197.05882352941177,33,0
199.01960784313724,28,0
200.98039215686273,28,0
202.94117647058823,33,0
204.9019607843137,21,0
206.86274509803923,20,0
208.8235294117647,35,0
210.78431372549016,28,0
212.7450980392157,24,0
