0.9803921568627451,1,0
2.941176470588235,6,0
4.901960784313725,14,0
6.862745098039215,20,0
8.823529411764705,339,0
10.784313725490195,671,0
12.745098039215685,768,0
14.705882352941176,935,0
16.666666666666664,1107,0
18.627450980392155,1428,0
20.588235294117645,2027,0
22.549019607843135,2943,0
24.509803921568626,2757,0
26.470588235294116,2454,0
28.431372549019606,2282,0
30.392156862745097,2202,0
32.35294117647059,2070,0
34.31372549019608,2061,0
36.27450980392156,2129,0
38.23529411764706,2053,0
40.19607843137254,1995,0
42.15686274509804,1911,0
44.11764705882352,1916,0
46.07843137254902,1702,0
48.0392156862745,1769,0
50.0,1724,0
51.96078431372548,1674,0
53.92156862745098,1524,0
55.882352941176464,1398,0
57.84313725490196,1225,0
59.803921568627445,1169,0
61.76470588235294,1071,0
63.725490196078425,1068,0
65.68627450980392,1020,0
67.6470588235294,982,0
69.60784313725489,871,0
71.56862745098039,786,0
73.52941176470588,789,0
75.49019607843137,731,0
77.45098039215685,722,0
79.41176470588235,626,0
81.37254901960785,622,0
83.33333333333333,579,0
85.29411764705881,534,0
87.25490196078431,507,0
89.2156862745098,535,0
91.17647058823529,488,0
93.13725490196077,494,0
95.09803921568627,439,0
97.05882352941177,415,0
99.01960784313725,415,0
100.98039215686273,322,0
102.94117647058823,327,0
104.90196078431373,307,0
106.86274509803921,309,0
108.8235294117647,283,0
110.7843137254902,326,0
112.74509803921569,276,0
114.70588235294117,277,0
116.66666666666666,243,0
118.62745098039215,211,0
120.58823529411765,212,0
122.54901960784314,211,0
124.50980392156862,239,0
126.47058823529412,220,0
128.4313725490196,242,0
130.39215686274508,226,0
132.35294117647058,237,0
134.31372549019608,239,0
136.27450980392155,243,0
138.23529411764707,211,0
140.19607843137254,199,0
142.156862745098,192,0
144.11764705882354,151,0
146.078431372549,179,0
148.0392156862745,194,0
150.0,172,0
151.96078431372547,186,0
153.921568627451,202,0
155.88235294117646,181,0
157.84313725490193,192,0
159.80392156862746,159,0
161.76470588235293,161,0
163.72549019607843,158,0
165.68627450980392,142,0
167.6470588235294,139,0
169.60784313725492,132,0
171.5686274509804,117,0
173.52941176470586,100,0
175.49019607843138,115,0
177.45098039215685,113,0
179.41176470588235,117,0
181.37254901960785,100,0
183.33333333333331,96,0
185.29411764705884,86,0
187.2549019607843,122,0
189.21568627450978,102,0
191.1764705882353,110,0
193.13725490196077,99,0
195.09803921568624,99,0
197.05882352941177,96,0
199.01960784313724,90,0
200.98039215686273,94,0
202.94117647058823,92,0
204.9019607843137,101,0
206.86274509803923,89,0
208.8235294117647,90,0
210.78431372549016,70,0
212.7450980392157,79,0
214.70588235294116,80,0
216.66666666666666,75,0
218.62745098039215,74,0
220.58823529411762,83,0
222.54901960784315,86,0
224.50980392156862,73,0
226.4705882352941,69,0
228.4313725490196,90,0
230.39215686274508,85,0
232.35294117647058,78,0
234.31372549019608,81,0
236.27450980392155,72,0
238.23529411764707,80,0
240.19607843137254,58,0
242.156862745098,80,0
244.11764705882354,74,0
246.078431372549,75,0
248.0392156862745,74,0
250.0,71,0
251.96078431372547,65,0
253.92156862745097,64,0
255.88235294117646,63,0
257.843137254902,68,0
259.8039215686274,65,0
261.7647058823529,48,0
263.72549019607845,59,0
265.68627450980387,62,0
267.6470588235294,58,0
269.6078431372549,47,0
271.5686274509804,59,0
273.52941176470586,61,0
275.4901960784314,46,0
277.45098039215685,48,0
279.4117647058823,52,0
281.37254901960785,55,0
283.3333333333333,56,0
285.2941176470588,58,0
287.2549019607843,47,0
289.21568627450984,57,0
291.17647058823525,62,0
293.1372549019608,49,0
295.0980392156863,68,0
297.0588235294117,51,0
299.01960784313724,47,0
300.98039215686276,50,0
302.94117647058823,59,0
304.9019607843137,51,0
306.8627450980392,39,0
308.8235294117647,34,0
310.78431372549016,39,0
312.7450980392157,33,0
314.70588235294116,33,0
316.66666666666663,39,0
318.62745098039215,31,0
